Transaction ID,Order Date,Customer ID,Customer Name,Product Category,Product Name,Quantity,Unit Price,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
TXN-100715,2025-03-07,Cust-1076,Customer 1076,Beauty,Lipstick,1,18.0,0.0,18.0,5.24,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100716,2026-06-03,Cust-1142,Customer 1142,Clothing,Sneakers,4,80.0,0.05,304.0,63.17,Google Pay,United Kingdom,England,Europe
TXN-100717,2025-09-17,Cust-1084,Customer 1084,Sports,Backpack,4,55.0,0.1,198.0,65.37,Credit Card,Germany,Hamburg,Europe
TXN-100718,2024-07-04,Cust-1114,Customer 1114,Home & Kitchen,Air Fryer,5,119.0,0.0,595.0,237.97,PayPal,United States,Florida,North America
TXN-100719,2025-02-21,Cust-1032,Customer 1032,Clothing,Jeans,1,60.0,0.0,60.0,24.28,Google Pay,Germany,Berlin,Europe
TXN-100720,2025-03-02,Cust-1112,Customer 1112,Home & Kitchen,Knife Set,2,59.0,0.15,100.3,34.91,Credit Card,France,Île-de-France,Europe
TXN-100721,2024-06-29,Cust-1099,Customer 1099,Electronics,Smartwatch,1,199.0,0.0,199.0,37.35,Apple Pay,Canada,Alberta,North America
TXN-100722,2024-10-21,Cust-1095,Customer 1095,Clothing,Jeans,3,60.0,0.0,180.0,74.92,Debit Card,Germany,Hamburg,Europe
TXN-100723,2025-07-03,Cust-1061,Customer 1061,Sports,Dumbbells,1,45.0,0.05,42.75,12.73,PayPal,Germany,Berlin,Europe
TXN-100724,2024-08-28,Cust-1137,Customer 1137,Clothing,Sneakers,1,80.0,0.05,76.0,26.58,PayPal,United States,New York,North America
TXN-100725,2024-11-17,Cust-1045,Customer 1045,Home & Kitchen,Dinner Set,1,79.0,0.0,79.0,24.63,Credit Card,United Kingdom,Scotland,Europe
TXN-100726,2025-02-03,Cust-1030,Customer 1030,Home & Kitchen,Dinner Set,3,79.0,0.15,201.45,56.23,PayPal,United States,Illinois,North America
TXN-100727,2025-02-18,Cust-1112,Customer 1112,Beauty,Moisturizer,3,25.0,0.15,63.75,18.87,Apple Pay,Canada,Ontario,North America
TXN-100728,2024-12-18,Cust-1061,Customer 1061,Home & Kitchen,Coffee Maker,3,89.0,0.05,253.65,100.74,Debit Card,United Kingdom,England,Europe
TXN-100729,2025-04-02,Cust-1100,Customer 1100,Clothing,Sneakers,1,80.0,0.0,80.0,23.58,Debit Card,United Kingdom,Wales,Europe
TXN-100730,2024-08-26,Cust-1038,Customer 1038,Clothing,T-Shirt,2,25.0,0.0,50.0,13.66,Apple Pay,United States,California,North America
TXN-100731,2025-01-27,Cust-1020,Customer 1020,Sports,Running Shoes,1,95.0,0.0,95.0,20.57,Credit Card,United States,Illinois,North America
TXN-100732,2026-05-14,Cust-1121,Customer 1121,Home & Kitchen,Coffee Maker,1,89.0,0.1,80.1,30.55,PayPal,United States,Illinois,North America
TXN-100733,2025-09-28,Cust-1087,Customer 1087,Clothing,Sneakers,1,80.0,0.0,80.0,32.51,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100734,2026-02-24,Cust-1102,Customer 1102,Clothing,Jacket,2,120.0,0.05,228.0,66.46,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100735,2024-10-07,Cust-1036,Customer 1036,Clothing,Socks,1,10.0,0.1,9.0,2.34,Debit Card,France,Île-de-France,Europe
TXN-100736,2024-10-01,Cust-1040,Customer 1040,Home & Kitchen,Knife Set,1,59.0,0.15,50.15,20.58,PayPal,United Kingdom,England,Europe
TXN-100737,2025-11-17,Cust-1102,Customer 1102,Electronics,Headphones,2,150.0,0.15,255.0,81.01,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100738,2025-07-14,Cust-1126,Customer 1126,Clothing,Jacket,1,120.0,0.05,114.0,42.76,Google Pay,United States,Illinois,North America
TXN-100739,2025-08-03,Cust-1083,Customer 1083,Clothing,Sneakers,1,80.0,0.0,80.0,18.85,Apple Pay,United States,Illinois,North America
TXN-100740,2025-11-24,Cust-1052,Customer 1052,Clothing,Socks,1,10.0,0.0,10.0,1.96,Apple Pay,Germany,Berlin,Europe
TXN-100741,2025-10-13,Cust-1148,Customer 1148,Sports,Backpack,1,55.0,0.05,52.25,16.46,Credit Card,United States,Florida,North America
TXN-100742,2026-06-03,Cust-1148,Customer 1148,Beauty,Shampoo,1,15.0,0.0,15.0,6.22,Apple Pay,United States,New York,North America
TXN-100743,2026-03-31,Cust-1149,Customer 1149,Clothing,Jacket,2,120.0,0.0,240.0,53.99,PayPal,United States,Texas,North America
TXN-100744,2025-09-04,Cust-1062,Customer 1062,Clothing,Jacket,1,120.0,0.0,120.0,27.07,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100745,2024-07-17,Cust-1039,Customer 1039,Clothing,Socks,2,10.0,0.0,20.0,7.84,Debit Card,United States,New York,North America
TXN-100746,2026-01-10,Cust-1073,Customer 1073,Home & Kitchen,Dinner Set,2,79.0,0.15,134.3,32.57,Credit Card,United Kingdom,Scotland,Europe
TXN-100747,2026-05-02,Cust-1036,Customer 1036,Clothing,Jeans,2,60.0,0.0,120.0,31.37,PayPal,Canada,Alberta,North America
TXN-100748,2026-06-08,Cust-1101,Customer 1101,Sports,Water Bottle,2,20.0,0.1,36.0,7.25,PayPal,Germany,Berlin,Europe
TXN-100749,2025-09-25,Cust-1011,Customer 1011,Electronics,Laptop,2,999.0,0.0,1998.0,382.66,Debit Card,United States,Illinois,North America
TXN-100750,2024-09-15,Cust-1057,Customer 1057,Clothing,Socks,1,10.0,0.0,10.0,3.77,PayPal,United Kingdom,Wales,Europe
TXN-100751,2024-11-16,Cust-1055,Customer 1055,Home & Kitchen,Knife Set,3,59.0,0.1,159.3,56.67,Debit Card,Canada,Quebec,North America
TXN-100752,2024-09-17,Cust-1081,Customer 1081,Beauty,Lipstick,1,18.0,0.0,18.0,4.96,Debit Card,Canada,British Columbia,North America
TXN-100753,2024-09-10,Cust-1132,Customer 1132,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,45.21,Google Pay,Germany,Bavaria,Europe
TXN-100754,2025-09-24,Cust-1087,Customer 1087,Beauty,Moisturizer,2,25.0,0.0,50.0,9.45,Google Pay,United States,Florida,North America
TXN-100755,2024-06-25,Cust-1023,Customer 1023,Beauty,Shampoo,2,15.0,0.0,30.0,12.37,Credit Card,Canada,Alberta,North America
TXN-100756,2024-08-14,Cust-1074,Customer 1074,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,17.5,Google Pay,Canada,Alberta,North America
TXN-100757,2026-05-10,Cust-1130,Customer 1130,Beauty,Foundation,3,35.0,0.0,105.0,37.08,Debit Card,Canada,Alberta,North America
TXN-100758,2026-06-11,Cust-1114,Customer 1114,Clothing,Socks,3,10.0,0.0,30.0,9.64,Credit Card,Germany,Hamburg,Europe
TXN-100759,2025-09-13,Cust-1021,Customer 1021,Electronics,Smartphone,3,699.0,0.0,2097.0,468.39,Apple Pay,Germany,Bavaria,Europe
TXN-100760,2025-09-16,Cust-1136,Customer 1136,Clothing,Jeans,3,60.0,0.1,162.0,44.47,Google Pay,United Kingdom,Scotland,Europe
TXN-100761,2025-10-25,Cust-1015,Customer 1015,Clothing,Jacket,1,120.0,0.1,108.0,30.06,Google Pay,United States,New York,North America
TXN-100762,2024-07-28,Cust-1124,Customer 1124,Clothing,Jeans,3,60.0,0.0,180.0,39.07,Apple Pay,United States,New York,North America
TXN-100763,2025-06-07,Cust-1036,Customer 1036,Beauty,Shampoo,4,15.0,0.0,60.0,13.29,Credit Card,Canada,Alberta,North America
TXN-100764,2024-09-27,Cust-1057,Customer 1057,Home & Kitchen,Coffee Maker,2,89.0,0.1,160.2,46.96,Google Pay,United States,New York,North America
TXN-100765,2024-09-04,Cust-1136,Customer 1136,Beauty,Perfume,1,75.0,0.0,75.0,23.8,Credit Card,United States,Florida,North America
TXN-100766,2025-12-27,Cust-1104,Customer 1104,Electronics,Smartphone,1,699.0,0.0,699.0,138.35,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100767,2024-11-25,Cust-1061,Customer 1061,Sports,Dumbbells,5,45.0,0.0,225.0,93.24,Google Pay,Canada,Alberta,North America
TXN-100768,2025-03-01,Cust-1027,Customer 1027,Beauty,Moisturizer,1,25.0,0.0,25.0,9.28,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100769,2026-04-29,Cust-1009,Customer 1009,Electronics,Laptop,1,999.0,0.0,999.0,329.34,Apple Pay,Germany,Bavaria,Europe
TXN-100770,2025-09-05,Cust-1137,Customer 1137,Clothing,Jeans,3,60.0,0.1,162.0,51.06,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100771,2024-10-20,Cust-1064,Customer 1064,Sports,Yoga Mat,2,29.0,0.0,58.0,13.13,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100772,2025-04-26,Cust-1112,Customer 1112,Electronics,Charger,2,29.0,0.05,55.1,14.3,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100773,2025-03-19,Cust-1009,Customer 1009,Sports,Backpack,1,55.0,0.05,52.25,8.65,Apple Pay,United States,Texas,North America
TXN-100774,2024-08-17,Cust-1047,Customer 1047,Clothing,Jeans,1,60.0,0.0,60.0,25.79,Credit Card,United States,Texas,North America
TXN-100775,2025-02-15,Cust-1033,Customer 1033,Home & Kitchen,Blender,4,49.0,0.0,196.0,77.09,Debit Card,Canada,Alberta,North America
TXN-100776,2025-07-18,Cust-1143,Customer 1143,Beauty,Lipstick,1,18.0,0.15,15.3,2.7,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100777,2025-07-30,Cust-1113,Customer 1113,Home & Kitchen,Air Fryer,2,119.0,0.0,238.0,77.51,Debit Card,Canada,Ontario,North America
TXN-100778,2026-03-10,Cust-1073,Customer 1073,Electronics,Laptop,2,999.0,0.0,1998.0,801.67,Google Pay,Germany,Bavaria,Europe
TXN-100779,2025-04-23,Cust-1069,Customer 1069,Beauty,Foundation,1,35.0,0.0,35.0,12.49,Google Pay,United Kingdom,England,Europe
TXN-100780,2025-01-17,Cust-1074,Customer 1074,Clothing,Jacket,2,120.0,0.0,240.0,101.45,Debit Card,United Kingdom,Wales,Europe
TXN-100781,2025-02-08,Cust-1022,Customer 1022,Sports,Yoga Mat,1,29.0,0.0,29.0,12.68,Google Pay,United Kingdom,England,Europe
TXN-100782,2026-01-23,Cust-1030,Customer 1030,Sports,Dumbbells,3,45.0,0.0,135.0,28.06,Google Pay,Canada,Alberta,North America
TXN-100783,2024-09-07,Cust-1104,Customer 1104,Clothing,T-Shirt,1,25.0,0.0,25.0,10.16,Apple Pay,United Kingdom,Scotland,Europe
TXN-100784,2025-09-02,Cust-1044,Customer 1044,Clothing,Jacket,2,120.0,0.0,240.0,100.85,Debit Card,Canada,Alberta,North America
TXN-100785,2024-10-05,Cust-1053,Customer 1053,Electronics,Laptop,3,999.0,0.0,2997.0,882.55,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100786,2025-08-20,Cust-1135,Customer 1135,Home & Kitchen,Air Fryer,3,119.0,0.0,357.0,82.9,Google Pay,United Kingdom,England,Europe
TXN-100787,2026-05-29,Cust-1138,Customer 1138,Beauty,Perfume,2,75.0,0.0,150.0,56.48,Apple Pay,Germany,Hamburg,Europe
TXN-100788,2025-04-26,Cust-1101,Customer 1101,Beauty,Perfume,1,75.0,0.0,75.0,25.1,Credit Card,France,Île-de-France,Europe
TXN-100789,2024-09-30,Cust-1003,Customer 1003,Beauty,Lipstick,2,18.0,0.05,34.2,8.42,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100790,2025-05-25,Cust-1057,Customer 1057,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,38.18,Google Pay,Canada,Quebec,North America
TXN-100791,2025-09-02,Cust-1057,Customer 1057,Clothing,T-Shirt,2,25.0,0.0,50.0,8.59,Google Pay,United States,California,North America
TXN-100792,2025-09-14,Cust-1046,Customer 1046,Electronics,Smartphone,1,699.0,0.0,699.0,106.34,PayPal,Germany,Berlin,Europe
TXN-100793,2025-04-28,Cust-1062,Customer 1062,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,77.63,Apple Pay,Canada,British Columbia,North America
TXN-100794,2025-02-28,Cust-1022,Customer 1022,Clothing,Socks,2,10.0,0.0,20.0,4.19,PayPal,United States,Florida,North America
TXN-100795,2024-12-07,Cust-1051,Customer 1051,Clothing,Jacket,1,120.0,0.0,120.0,51.65,Credit Card,United States,New York,North America
TXN-100796,2025-10-18,Cust-1086,Customer 1086,Sports,Backpack,1,55.0,0.0,55.0,8.76,Credit Card,Germany,Bavaria,Europe
TXN-100797,2025-05-25,Cust-1149,Customer 1149,Home & Kitchen,Dinner Set,2,79.0,0.05,150.1,63.56,PayPal,United States,California,North America
TXN-100798,2025-12-18,Cust-1056,Customer 1056,Home & Kitchen,Air Fryer,3,119.0,0.05,339.15,86.55,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100799,2024-10-08,Cust-1110,Customer 1110,Sports,Running Shoes,2,95.0,0.0,190.0,29.38,Debit Card,United States,New York,North America
TXN-100800,2026-01-08,Cust-1022,Customer 1022,Home & Kitchen,Knife Set,1,59.0,0.15,50.15,8.63,Apple Pay,Germany,Bavaria,Europe
TXN-100801,2024-09-13,Cust-1145,Customer 1145,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,30.77,Apple Pay,Germany,Berlin,Europe
TXN-100802,2024-11-04,Cust-1127,Customer 1127,Clothing,Jeans,1,60.0,0.05,57.0,16.32,Debit Card,United Kingdom,Scotland,Europe
TXN-100803,2024-11-09,Cust-1093,Customer 1093,Beauty,Shampoo,3,15.0,0.0,45.0,14.73,Debit Card,United Kingdom,England,Europe
TXN-100804,2024-12-25,Cust-1088,Customer 1088,Home & Kitchen,Dinner Set,3,79.0,0.05,225.15,42.92,Google Pay,United Kingdom,England,Europe
TXN-100805,2025-07-30,Cust-1104,Customer 1104,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,22.12,Credit Card,United States,New York,North America
TXN-100806,2025-05-20,Cust-1089,Customer 1089,Electronics,Smartphone,4,699.0,0.0,2796.0,987.35,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100807,2025-11-14,Cust-1071,Customer 1071,Electronics,Laptop,1,999.0,0.0,999.0,259.25,Apple Pay,Germany,Hamburg,Europe
TXN-100808,2024-09-01,Cust-1141,Customer 1141,Sports,Dumbbells,3,45.0,0.0,135.0,57.56,Debit Card,United States,California,North America
TXN-100809,2025-12-22,Cust-1080,Customer 1080,Beauty,Shampoo,1,15.0,0.05,14.25,2.22,Debit Card,United Kingdom,Wales,Europe
TXN-100810,2024-08-16,Cust-1040,Customer 1040,Home & Kitchen,Dinner Set,1,79.0,0.05,75.05,21.44,Google Pay,Germany,Berlin,Europe
TXN-100811,2025-09-17,Cust-1037,Customer 1037,Clothing,Sneakers,1,80.0,0.15,68.0,22.71,Debit Card,Germany,Hamburg,Europe
TXN-100812,2025-01-15,Cust-1104,Customer 1104,Electronics,Laptop,3,999.0,0.0,2997.0,1097.2,PayPal,United Kingdom,Scotland,Europe
TXN-100813,2024-10-28,Cust-1051,Customer 1051,Sports,Running Shoes,3,95.0,0.0,285.0,101.96,Google Pay,Germany,Hamburg,Europe
TXN-100814,2024-08-06,Cust-1060,Customer 1060,Beauty,Perfume,1,75.0,0.0,75.0,12.84,Debit Card,United States,California,North America
TXN-100815,2024-10-13,Cust-1106,Customer 1106,Electronics,Laptop,1,999.0,0.05,949.05,188.53,Credit Card,Canada,British Columbia,North America
TXN-100816,2026-04-18,Cust-1108,Customer 1108,Clothing,T-Shirt,1,25.0,0.15,21.25,4.03,Credit Card,Germany,Berlin,Europe
TXN-100817,2024-12-24,Cust-1014,Customer 1014,Sports,Backpack,2,55.0,0.05,104.5,18.93,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100818,2024-09-27,Cust-1078,Customer 1078,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,26.72,Debit Card,Germany,Berlin,Europe
TXN-100819,2025-07-03,Cust-1091,Customer 1091,Sports,Water Bottle,2,20.0,0.0,40.0,16.32,Google Pay,Germany,Berlin,Europe
TXN-100820,2025-11-26,Cust-1012,Customer 1012,Home & Kitchen,Dinner Set,1,79.0,0.1,71.1,18.27,Apple Pay,Canada,Ontario,North America
TXN-100821,2025-06-19,Cust-1119,Customer 1119,Electronics,Smartwatch,1,199.0,0.0,199.0,88.44,PayPal,France,Île-de-France,Europe
TXN-100822,2026-05-21,Cust-1092,Customer 1092,Beauty,Foundation,1,35.0,0.0,35.0,7.1,Debit Card,United States,California,North America
TXN-100823,2025-04-01,Cust-1098,Customer 1098,Home & Kitchen,Coffee Maker,3,89.0,0.05,253.65,99.67,Apple Pay,United Kingdom,Wales,Europe
TXN-100824,2025-01-05,Cust-1040,Customer 1040,Sports,Water Bottle,1,20.0,0.0,20.0,7.41,Debit Card,Canada,British Columbia,North America
TXN-100825,2025-01-05,Cust-1101,Customer 1101,Clothing,T-Shirt,1,25.0,0.0,25.0,7.04,Apple Pay,United Kingdom,Wales,Europe
TXN-100826,2026-04-22,Cust-1022,Customer 1022,Sports,Yoga Mat,2,29.0,0.0,58.0,21.14,PayPal,Germany,Hamburg,Europe
TXN-100827,2024-09-25,Cust-1046,Customer 1046,Clothing,Socks,1,10.0,0.0,10.0,4.19,Debit Card,France,Île-de-France,Europe
TXN-100828,2026-04-27,Cust-1003,Customer 1003,Clothing,Jeans,2,60.0,0.0,120.0,45.53,PayPal,Canada,Ontario,North America
TXN-100829,2024-08-24,Cust-1030,Customer 1030,Beauty,Moisturizer,1,25.0,0.05,23.75,4.74,Apple Pay,United States,New York,North America
TXN-100830,2026-03-20,Cust-1113,Customer 1113,Home & Kitchen,Knife Set,1,59.0,0.05,56.05,22.91,Apple Pay,Canada,Ontario,North America
TXN-100831,2024-08-14,Cust-1000,Customer 1000,Home & Kitchen,Blender,4,49.0,0.05,186.2,49.99,Debit Card,United States,Florida,North America
TXN-100832,2025-08-01,Cust-1020,Customer 1020,Sports,Yoga Mat,1,29.0,0.0,29.0,10.18,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100833,2024-06-29,Cust-1090,Customer 1090,Electronics,Smartwatch,1,199.0,0.0,199.0,49.0,Debit Card,Germany,Berlin,Europe
TXN-100834,2025-10-03,Cust-1047,Customer 1047,Electronics,Laptop,2,999.0,0.0,1998.0,757.4,Credit Card,United States,California,North America
TXN-100835,2026-02-18,Cust-1058,Customer 1058,Beauty,Lipstick,2,18.0,0.1,32.4,13.19,Apple Pay,United States,California,North America
TXN-100836,2026-05-07,Cust-1068,Customer 1068,Clothing,T-Shirt,1,25.0,0.0,25.0,11.09,Apple Pay,United States,Texas,North America
TXN-100837,2025-12-10,Cust-1001,Customer 1001,Clothing,T-Shirt,1,25.0,0.0,25.0,10.41,PayPal,Germany,Berlin,Europe
TXN-100838,2025-08-03,Cust-1042,Customer 1042,Clothing,Jeans,3,60.0,0.0,180.0,79.21,Apple Pay,United States,Texas,North America
TXN-100839,2025-11-19,Cust-1023,Customer 1023,Sports,Dumbbells,1,45.0,0.15,38.25,8.56,Apple Pay,United States,California,North America
TXN-100840,2026-03-31,Cust-1060,Customer 1060,Home & Kitchen,Air Fryer,2,119.0,0.05,226.1,49.95,Credit Card,Germany,Berlin,Europe
TXN-100841,2025-02-12,Cust-1060,Customer 1060,Sports,Dumbbells,3,45.0,0.15,114.75,23.93,Apple Pay,United States,Texas,North America
TXN-100842,2025-11-30,Cust-1035,Customer 1035,Clothing,Socks,1,10.0,0.0,10.0,3.36,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100843,2025-06-05,Cust-1026,Customer 1026,Sports,Yoga Mat,1,29.0,0.0,29.0,12.92,PayPal,United States,Florida,North America
TXN-100844,2024-08-09,Cust-1121,Customer 1121,Clothing,Socks,2,10.0,0.05,19.0,4.18,Apple Pay,Germany,Bavaria,Europe
TXN-100845,2025-12-22,Cust-1099,Customer 1099,Home & Kitchen,Knife Set,1,59.0,0.05,56.05,11.0,PayPal,United States,Illinois,North America
TXN-100846,2024-09-10,Cust-1143,Customer 1143,Home & Kitchen,Blender,2,49.0,0.0,98.0,27.12,Credit Card,France,Île-de-France,Europe
TXN-100847,2026-06-24,Cust-1140,Customer 1140,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,68.24,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100848,2024-09-05,Cust-1030,Customer 1030,Clothing,Jacket,1,120.0,0.0,120.0,41.4,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100849,2025-02-28,Cust-1106,Customer 1106,Home & Kitchen,Coffee Maker,3,89.0,0.05,253.65,57.06,Apple Pay,Canada,Ontario,North America
TXN-100850,2024-08-10,Cust-1022,Customer 1022,Sports,Water Bottle,1,20.0,0.05,19.0,8.38,Debit Card,United States,California,North America
TXN-100851,2024-10-23,Cust-1054,Customer 1054,Sports,Running Shoes,2,95.0,0.0,190.0,67.71,Google Pay,United Kingdom,Wales,Europe
TXN-100852,2025-01-24,Cust-1112,Customer 1112,Beauty,Foundation,2,35.0,0.0,70.0,14.45,Apple Pay,Germany,Bavaria,Europe
TXN-100853,2025-02-18,Cust-1050,Customer 1050,Sports,Running Shoes,2,95.0,0.05,180.5,30.06,Debit Card,Canada,Alberta,North America
TXN-100854,2024-08-19,Cust-1128,Customer 1128,Home & Kitchen,Knife Set,1,59.0,0.1,53.1,21.39,PayPal,United Kingdom,England,Europe
TXN-100855,2025-06-09,Cust-1028,Customer 1028,Clothing,T-Shirt,1,25.0,0.15,21.25,8.13,PayPal,United States,New York,North America
TXN-100856,2024-10-09,Cust-1149,Customer 1149,Home & Kitchen,Knife Set,3,59.0,0.0,177.0,70.81,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100857,2024-08-11,Cust-1121,Customer 1121,Home & Kitchen,Air Fryer,3,119.0,0.15,303.45,100.85,Google Pay,United States,Florida,North America
TXN-100858,2026-01-18,Cust-1146,Customer 1146,Clothing,T-Shirt,4,25.0,0.0,100.0,26.2,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100859,2025-05-27,Cust-1139,Customer 1139,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,21.59,Google Pay,United States,California,North America
TXN-100860,2024-07-20,Cust-1051,Customer 1051,Electronics,Laptop,2,999.0,0.0,1998.0,356.7,Credit Card,Germany,Berlin,Europe
TXN-100861,2025-03-08,Cust-1086,Customer 1086,Sports,Backpack,2,55.0,0.0,110.0,48.23,Apple Pay,United Kingdom,England,Europe
TXN-100862,2024-07-02,Cust-1070,Customer 1070,Sports,Backpack,1,55.0,0.0,55.0,11.76,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100863,2026-03-11,Cust-1112,Customer 1112,Beauty,Shampoo,2,15.0,0.0,30.0,12.0,Google Pay,United States,California,North America
TXN-100864,2025-03-04,Cust-1037,Customer 1037,Electronics,Laptop,4,999.0,0.0,3996.0,991.34,Credit Card,Canada,Ontario,North America
TXN-100865,2026-05-17,Cust-1019,Customer 1019,Sports,Backpack,1,55.0,0.0,55.0,18.31,Apple Pay,Germany,Berlin,Europe
TXN-100866,2026-06-13,Cust-1064,Customer 1064,Electronics,Smartphone,1,699.0,0.0,699.0,210.92,Google Pay,United Kingdom,Scotland,Europe
TXN-100867,2025-04-23,Cust-1130,Customer 1130,Electronics,Smartphone,1,699.0,0.1,629.1,175.05,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100868,2026-03-25,Cust-1046,Customer 1046,Home & Kitchen,Coffee Maker,3,89.0,0.05,253.65,98.09,Google Pay,Germany,Berlin,Europe
TXN-100869,2024-08-19,Cust-1008,Customer 1008,Clothing,T-Shirt,3,25.0,0.05,71.25,19.62,Google Pay,United States,New York,North America
TXN-100870,2026-06-20,Cust-1069,Customer 1069,Clothing,Sneakers,1,80.0,0.15,68.0,22.52,Debit Card,United Kingdom,Scotland,Europe
TXN-100871,2025-12-02,Cust-1007,Customer 1007,Clothing,Socks,1,10.0,0.0,10.0,3.02,PayPal,Canada,Alberta,North America
TXN-100872,2025-10-11,Cust-1036,Customer 1036,Clothing,Socks,3,10.0,0.15,25.5,4.25,Debit Card,Germany,Berlin,Europe
TXN-100873,2024-07-22,Cust-1018,Customer 1018,Beauty,Moisturizer,2,25.0,0.05,47.5,11.37,Apple Pay,Germany,Hamburg,Europe
TXN-100874,2024-09-10,Cust-1124,Customer 1124,Home & Kitchen,Air Fryer,2,119.0,0.05,226.1,60.66,Credit Card,United States,California,North America
TXN-100875,2025-01-26,Cust-1026,Customer 1026,Clothing,Sneakers,2,80.0,0.0,160.0,59.07,Credit Card,United Kingdom,England,Europe
TXN-100876,2025-07-15,Cust-1005,Customer 1005,Clothing,Socks,2,10.0,0.1,18.0,3.33,Google Pay,United Kingdom,Scotland,Europe
TXN-100877,2025-06-24,Cust-1135,Customer 1135,Home & Kitchen,Blender,5,49.0,0.0,245.0,85.85,Google Pay,Canada,Quebec,North America
TXN-100878,2026-04-21,Cust-1094,Customer 1094,Clothing,Jeans,3,60.0,0.1,162.0,61.8,Google Pay,United States,Texas,North America
TXN-100879,2025-12-02,Cust-1062,Customer 1062,Clothing,Jacket,1,120.0,0.05,114.0,18.83,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100880,2026-05-24,Cust-1012,Customer 1012,Sports,Running Shoes,1,95.0,0.05,90.25,27.44,Apple Pay,Canada,Alberta,North America
TXN-100881,2025-05-02,Cust-1136,Customer 1136,Clothing,Jeans,4,60.0,0.05,228.0,67.62,PayPal,United States,New York,North America
TXN-100882,2024-07-01,Cust-1141,Customer 1141,Home & Kitchen,Blender,2,49.0,0.0,98.0,15.4,Credit Card,United States,Illinois,North America
TXN-100883,2024-06-27,Cust-1097,Customer 1097,Sports,Backpack,3,55.0,0.05,156.75,29.15,Apple Pay,United States,California,North America
TXN-100884,2026-03-09,Cust-1001,Customer 1001,Electronics,Charger,3,29.0,0.0,87.0,34.24,Apple Pay,United States,California,North America
TXN-100885,2025-06-22,Cust-1003,Customer 1003,Sports,Backpack,2,55.0,0.0,110.0,44.55,Credit Card,France,Île-de-France,Europe
TXN-100886,2025-11-14,Cust-1029,Customer 1029,Clothing,T-Shirt,1,25.0,0.05,23.75,9.52,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100887,2025-03-25,Cust-1076,Customer 1076,Sports,Water Bottle,5,20.0,0.0,100.0,43.03,Google Pay,United States,Illinois,North America
TXN-100888,2025-11-12,Cust-1076,Customer 1076,Clothing,Jacket,1,120.0,0.0,120.0,38.0,Debit Card,United Kingdom,England,Europe
TXN-100889,2024-07-09,Cust-1074,Customer 1074,Home & Kitchen,Coffee Maker,2,89.0,0.05,169.1,54.26,PayPal,Germany,Bavaria,Europe
TXN-100890,2025-01-02,Cust-1002,Customer 1002,Beauty,Perfume,4,75.0,0.05,285.0,78.18,Apple Pay,Canada,Alberta,North America
TXN-100891,2026-03-17,Cust-1083,Customer 1083,Sports,Yoga Mat,1,29.0,0.0,29.0,9.23,Apple Pay,Germany,Hamburg,Europe
TXN-100892,2025-10-22,Cust-1082,Customer 1082,Beauty,Perfume,1,75.0,0.0,75.0,18.6,Debit Card,Germany,Berlin,Europe
TXN-100893,2024-07-22,Cust-1111,Customer 1111,Sports,Water Bottle,2,20.0,0.0,40.0,13.68,Apple Pay,United Kingdom,Scotland,Europe
